brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
audi,A3,2016,Manual,36409,Petrol,20,60.1,1.4,13995
audi,A6,2017,Semi-Auto,35219,Diesel,150,50.4,3.0,27995
audi,Q5,2018,Semi-Auto,10252,Petrol,150,40.4,2.0,33995
audi,A3,2018,Manual,16380,Diesel,145,67.3,1.6,17490
audi,A3,2015,Semi-Auto,30530,Diesel,30,64.2,2.0,14990
audi,Q5,2016,Semi-Auto,37129,Diesel,235,42.2,3.0,30995
audi,A3,2017,Manual,36400,Petrol,20,61.4,1.4,13995
audi,Q7,2018,Semi-Auto,8618,Diesel,145,32.8,3.0,47995
audi,Q2,2018,Manual,9634,Petrol,145,50.4,1.4,21995
audi,Q2,2017,Semi-Auto,18355,Diesel,145,68.9,1.6,19995
audi,Q5,2017,Semi-Auto,28604,Petrol,145,40.9,2.0,26995
audi,A1,2017,Manual,15187,Diesel,145,76.3,1.6,15995
audi,A5,2015,Semi-Auto,43417,Diesel,160,50.4,2.0,18990
audi,A8,2018,Semi-Auto,12195,Diesel,145,50.4,3.0,35995
audi,A5,2018,Semi-Auto,12686,Diesel,145,58.9,3.0,27995
audi,A1,2019,Semi-Auto,5356,Petrol,145,44.1,1.5,23995
audi,A4,2020,Semi-Auto,7963,Petrol,145,41.5,2.0,31265
audi,A5,2020,Semi-Auto,7423,Diesel,145,51.4,2.0,36312
audi,A1,2017,Manual,12148,Petrol,145,67.3,1.0,13995
audi,Q5,2016,Semi-Auto,44525,Diesel,235,42.2,3.0,31995
audi,Q3,2016,Manual,20952,Diesel,145,55.4,2.0,18495
audi,A6,2019,Semi-Auto,4582,Diesel,145,39.2,3.0,33490
audi,Q5,2014,Manual,36970,Diesel,200,47.9,2.0,19995
audi,Q3,2015,Manual,38244,Petrol,145,49.6,1.4,17995
audi,Q7,2015,Semi-Auto,26407,Diesel,200,47.9,3.0,31995
audi,Q2,2019,Manual,6484,Diesel,145,49.6,1.6,23995
audi,A3,2019,Manual,3325,Diesel,145,49.6,1.6,20995
audi,Q3,2017,Semi-Auto,9078,Petrol,145,40.4,2.0,24995
audi,A1,2017,Manual,22427,Petrol,145,67.3,1.0,12995
audi,A4,2015,Semi-Auto,41755,Diesel,150,53.3,2.0,14995
audi,A3,2015,Semi-Auto,35455,Petrol,30,58.9,1.4,12490
audi,A3,2017,Manual,14607,Petrol,20,60.1,1.0,14298
audi,A1,2016,Manual,24952,Petrol,30,55.4,1.4,11498
audi,A5,2014,Manual,49640,Diesel,30,64.2,2.0,11998
audi,Q3,2017,Manual,21576,Petrol,145,49.6,1.4,19998
audi,Q5,2017,Semi-Auto,20870,Diesel,145,55.4,2.0,27995
audi,A4,2017,Semi-Auto,30300,Diesel,30,62.8,2.0,19995
audi,Q3,2016,Manual,22353,Diesel,160,49.6,2.0,19995
audi,Q3,2016,Semi-Auto,23205,Diesel,145,55.4,2.0,19995
audi,A1,2017,Manual,15361,Petrol,30,55.4,1.4,13995
audi,A6,2019,Semi-Auto,8598,Diesel,145,47.9,2.0,29995
audi,A3,2019,Semi-Auto,6000,Diesel,145,52.3,1.6,19990
audi,A3,2019,Semi-Auto,5199,Diesel,145,52.3,1.6,19990
audi,A1,2018,Manual,15092,Petrol,145,57.7,1.4,14995
audi,A3,2017,Semi-Auto,3059,Petrol,145,43.5,2.0,36990
audi,TT,2016,Semi-Auto,28475,Petrol,200,40.9,2.0,24995
audi,A3,2013,Manual,35804,Petrol,30,54.3,1.4,11490
audi,A3,2017,Manual,24000,Petrol,30,60.1,1.4,18495
audi,Q7,2019,Semi-Auto,3264,Diesel,145,33.6,3.0,46990
audi,A3,2019,Semi-Auto,2868,Diesel,145,52.3,1.6,23995
audi,A4,2019,Semi-Auto,6541,Diesel,145,47.9,2.0,27990
audi,Q5,2019,Semi-Auto,4511,Diesel,145,38.2,2.0,36990
audi,Q3,2017,Semi-Auto,27057,Petrol,145,47.9,1.4,18995
audi,A4,2013,Manual,42185,Diesel,145,55.4,2.0,12990
audi,Q5,2015,Semi-Auto,59120,Diesel,200,47.1,2.0,17995
audi,A5,2016,Semi-Auto,41431,Diesel,160,52.3,2.0,16498
audi,Q5,2019,Semi-Auto,30,Petrol,145,33.2,2.0,31998
audi,Q5,2019,Semi-Auto,5065,Diesel,145,38.2,2.0,36995
audi,Q5,2019,Semi-Auto,4638,Diesel,145,38.2,2.0,36995
audi,RS6,2017,Semi-Auto,34926,Petrol,325,29.4,4.0,57995
audi,Q2,2018,Semi-Auto,4642,Diesel,145,46.3,1.6,22890
audi,A6,2015,Semi-Auto,29558,Diesel,20,67.3,2.0,16995
audi,A6,2019,Semi-Auto,4899,Diesel,145,47.9,2.0,33298
audi,A3,2017,Manual,17000,Petrol,20,60.1,1.4,15995
audi,A4,2017,Semi-Auto,51204,Diesel,145,56.5,2.0,20995
audi,A3,2013,Semi-Auto,38776,Petrol,30,56.5,1.4,14995
audi,Q3,2017,Manual,21972,Petrol,145,49.6,1.4,19995
audi,TT,2018,Semi-Auto,17648,Petrol,145,34.5,2.5,39995
audi,Q2,2017,Semi-Auto,5674,Petrol,145,52.3,1.4,22995
audi,A5,2017,Semi-Auto,22086,Diesel,145,62.8,2.0,24995
audi,A8,2019,Semi-Auto,10090,Petrol,145,37.7,3.0,39995
audi,Q3,2015,Semi-Auto,20825,Petrol,145,47.9,1.4,19995
audi,A1,2015,Manual,20042,Petrol,30,57.6,1.4,12995
audi,Q2,2019,Manual,3657,Diesel,145,49.6,1.6,22663
audi,Q2,2019,Manual,4502,Diesel,145,47.9,1.6,24368
audi,A4,2017,Semi-Auto,31214,Diesel,30,67.3,2.0,19495
audi,Q2,2018,Manual,16414,Petrol,145,50.4,1.4,19990
audi,Q2,2018,Manual,27198,Petrol,145,50.4,1.4,21495
audi,A3,2018,Semi-Auto,17166,Petrol,145,43.5,2.0,28995
audi,A3,2018,Semi-Auto,18283,Petrol,145,44.1,2.0,26990
audi,Q5,2018,Semi-Auto,15076,Diesel,145,56.5,2.0,27995
audi,Q5,2017,Semi-Auto,29330,Diesel,145,56.5,2.0,25995
audi,Q2,2017,Manual,25520,Petrol,145,50.4,1.4,19995
audi,A4,2020,Semi-Auto,7521,Diesel,145,49.6,2.0,38534
audi,A7,2019,Semi-Auto,933,Diesel,145,45.6,2.0,41995
audi,A3,2019,Semi-Auto,6018,Diesel,145,52.3,1.6,19990
audi,A3,2019,Manual,11330,Petrol,145,42.8,1.5,18495
audi,Q5,2016,Semi-Auto,23478,Diesel,235,42.2,3.0,33995
audi,Q2,2017,Manual,17872,Diesel,145,64.2,1.6,18995
audi,A5,2019,Semi-Auto,4327,Petrol,145,39.8,2.0,30709
audi,Q7,2019,Semi-Auto,4813,Diesel,145,33.2,3.0,48136
audi,Q2,2019,Manual,3578,Diesel,145,47.9,1.6,24365
audi,A6,2019,Semi-Auto,4196,Diesel,145,47.9,2.0,33295
audi,A1,2015,Manual,32065,Petrol,30,55.4,1.4,13995
audi,A8,2017,Semi-Auto,15072,Diesel,200,47.1,3.0,28995
audi,Q3,2017,Manual,50286,Diesel,145,61.4,2.0,16490
audi,Q3,2017,Semi-Auto,25667,Petrol,145,40.4,2.0,23995
audi,Q7,2017,Semi-Auto,33165,Diesel,200,47.9,3.0,35995
audi,Q2,2017,Manual,27078,Petrol,125,50.4,1.4,19995
audi,Q2,2017,Manual,29874,Petrol,125,50.4,1.4,19995
audi,Q5,2015,Semi-Auto,28977,Diesel,200,47.1,2.0,21995
audi,Q3,2016,Semi-Auto,28526,Diesel,160,50.4,2.0,21995
audi,Q3,2017,Manual,14068,Diesel,145,54.3,2.0,22995
audi,A3,2018,Manual,6321,Petrol,145,50.4,2.0,18990
audi,A8,2018,Semi-Auto,4440,Petrol,145,37.7,3.0,40990
audi,A3,2019,Manual,2085,Diesel,145,51.4,1.6,23995
audi,Q5,2019,Semi-Auto,2712,Diesel,145,38.2,2.0,37995
audi,A6,2019,Semi-Auto,3968,Diesel,145,47.9,2.0,33410
audi,Q2,2019,Manual,6921,Petrol,145,47.1,1.0,22997
audi,A3,2015,Manual,50062,Petrol,30,57.6,1.2,14995
audi,A1,2015,Manual,31500,Petrol,30,57.6,1.4,11995
audi,A1,2015,Manual,21807,Petrol,30,57.6,1.4,12995
audi,A5,2019,Semi-Auto,7215,Diesel,145,46.3,2.0,27990
audi,A6,2019,Semi-Auto,5397,Diesel,145,50.4,2.0,29990
audi,A3,2019,Manual,4963,Petrol,145,42.8,1.5,23377
audi,A3,2017,Manual,13688,Petrol,200,40.4,2.0,25995
audi,A3,2017,Semi-Auto,19735,Petrol,30,57.6,1.4,18995
audi,Q3,2017,Semi-Auto,22175,Petrol,145,47.9,1.4,20995
audi,A4,2018,Semi-Auto,13907,Petrol,145,49.6,1.4,23995
audi,A1,2018,Manual,20106,Petrol,145,67.3,1.0,14495
audi,Q5,2018,Semi-Auto,7891,Petrol,145,40.9,2.0,30995
audi,A4,2019,Semi-Auto,4836,Diesel,145,48.7,2.0,26490
audi,A5,2019,Manual,4587,Petrol,145,37.2,2.0,34259
audi,A5,2019,Manual,5721,Petrol,145,37.2,2.0,35131
audi,Q7,2019,Semi-Auto,4236,Diesel,145,33.2,3.0,50414
audi,Q5,2015,Semi-Auto,18188,Diesel,200,47.1,2.0,21995
audi,A5,2016,Manual,41497,Diesel,125,57.6,2.0,16995
audi,A1,2016,Manual,13961,Petrol,30,58.9,1.4,14995
audi,A6,2019,Semi-Auto,10852,Diesel,145,47.9,2.0,30990
audi,A3,2019,Manual,10059,Petrol,145,43.5,1.5,18490
audi,A3,2019,Manual,5985,Petrol,145,43.5,1.5,18490
audi,A4,2019,Semi-Auto,6214,Petrol,145,38.7,2.0,26490
audi,RS5,2019,Semi-Auto,5089,Petrol,145,30.1,2.9,59995
audi,Q2,2019,Manual,2756,Petrol,145,42.2,1.0,24995
audi,A6,2019,Semi-Auto,4982,Diesel,145,47.9,2.0,29490
audi,A4,2016,Semi-Auto,41505,Diesel,20,67.3,2.0,17495
audi,Q3,2017,Semi-Auto,26494,Petrol,145,47.9,1.4,20995
audi,A1,2017,Manual,23655,Petrol,30,55.4,1.4,14495
audi,RS5,2019,Semi-Auto,3382,Petrol,145,30.1,2.9,58995
audi,A3,2018,Manual,17789,Petrol,145,54.3,1.5,19995
audi,A6,2019,Semi-Auto,5023,Diesel,145,47.9,2.0,33640
audi,A6,2019,Semi-Auto,6238,Diesel,145,37.7,3.0,53939
audi,A5,2019,Semi-Auto,4520,Petrol,145,39.8,2.0,30719
audi,A5,2019,Semi-Auto,5210,Petrol,145,39.8,2.0,30197
audi,A5,2019,Semi-Auto,3256,Petrol,145,40.4,2.0,27022
audi,A4,2019,Semi-Auto,5201,Diesel,145,44.1,2.0,37560
audi,Q7,2019,Semi-Auto,28,Diesel,145,33.6,3.0,49990
audi,A1,2017,Manual,25747,Petrol,0,67.3,1.0,12495
audi,A1,2017,Manual,27000,Petrol,145,55.4,1.4,14995
audi,Q5,2016,Semi-Auto,51562,Diesel,235,42.8,3.0,24490
audi,A3,2016,Manual,40030,Diesel,0,83.1,1.6,13995
audi,A6,2016,Semi-Auto,43099,Diesel,145,56.5,2.0,19495
audi,Q2,2017,Manual,18842,Petrol,145,55.4,1.0,17995
audi,A4,2016,Semi-Auto,31894,Diesel,30,64.2,3.0,19995
audi,A5,2019,Semi-Auto,5712,Diesel,145,51.4,2.0,30728
audi,A5,2015,Semi-Auto,38540,Diesel,125,58.9,2.0,18995
audi,A1,2017,Manual,25552,Petrol,30,56.5,1.4,13995
audi,A7,2015,Semi-Auto,72283,Diesel,145,54.3,3.0,18495
audi,Q5,2016,Semi-Auto,22809,Diesel,235,42.2,3.0,34995
audi,A3,2017,Manual,16103,Diesel,145,65.7,2.0,19995
audi,A1,2016,Manual,23745,Petrol,30,57.6,1.4,13495
audi,TT,2016,Manual,29593,Diesel,30,62.8,2.0,16995
audi,A1,2014,Semi-Auto,15300,Petrol,125,53.3,1.4,13995
audi,Q3,2018,Semi-Auto,9185,Petrol,145,48.7,1.4,25995
audi,Q2,2019,Manual,1592,Petrol,145,39.2,1.5,25995
audi,A1,2016,Manual,45644,Diesel,0,80.7,1.6,10995
audi,Q8,2019,Semi-Auto,4488,Diesel,145,33.6,3.0,48995
audi,Q5,2016,Semi-Auto,29156,Diesel,235,42.2,3.0,33995
audi,A1,2015,Manual,15837,Petrol,30,58.9,1.4,12298
audi,Q3,2016,Manual,15264,Diesel,30,61.4,2.0,15998
audi,Q2,2018,Manual,8211,Diesel,150,49.6,1.6,18998
audi,Q2,2017,Manual,10962,Petrol,145,50.4,1.4,21995
audi,Q5,2016,Semi-Auto,42187,Diesel,235,42.8,3.0,28995
audi,A1,2017,Manual,8128,Petrol,30,55.4,1.4,15995
audi,A4,2016,Manual,55697,Diesel,20,70.6,2.0,13985
audi,Q3,2015,Manual,35446,Diesel,145,54.3,2.0,13995
audi,Q3,2016,Semi-Auto,30366,Diesel,160,50.4,2.0,18499
audi,Q5,2017,Semi-Auto,32090,Petrol,145,40.4,2.0,27498
audi,Q3,2015,Semi-Auto,19300,Petrol,145,47.9,1.4,15998
audi,A4,2016,Manual,37478,Diesel,0,74.3,2.0,13998
audi,A3,2019,Semi-Auto,6266,Petrol,145,38.2,2.0,24998
audi,A1,2016,Manual,8577,Petrol,30,55.4,1.4,13995
audi,A3,2018,Manual,13147,Diesel,145,67.3,1.6,18995
audi,A6,2017,Semi-Auto,24336,Diesel,145,61.4,2.0,22995
audi,Q2,2018,Manual,23813,Petrol,145,55.4,1.0,17495
audi,Q2,2017,Semi-Auto,17633,Petrol,145,52.3,1.4,21995
audi,A6,2015,Semi-Auto,55220,Diesel,30,64.2,2.0,16995
audi,Q5,2017,Semi-Auto,47952,Diesel,145,56.5,2.0,22995
audi,Q5,2014,Semi-Auto,50500,Diesel,235,44.1,3.0,19995
audi,A1,2016,Manual,31147,Petrol,30,56.5,1.4,15495
audi,Q2,2019,Semi-Auto,79,Diesel,150,46.3,2.0,25998
audi,A5,2015,Semi-Auto,56875,Diesel,150,53.3,2.0,14500
audi,A5,2015,Manual,37056,Diesel,160,53.3,2.0,18995
audi,RS3,2018,Semi-Auto,5431,Petrol,145,34.0,2.5,39995
audi,A1,2016,Manual,31031,Petrol,30,56.5,1.4,13995
audi,A4,2015,Semi-Auto,34906,Diesel,160,49.6,3.0,17995
audi,A4,2017,Semi-Auto,14821,Diesel,145,64.2,3.0,21995
audi,A1,2016,Manual,15307,Petrol,30,55.4,1.4,15495
audi,A4,2016,Semi-Auto,23626,Petrol,160,45.6,2.0,19995
audi,A1,2016,Manual,11892,Petrol,0,67.3,1.0,12995
audi,A1,2016,Manual,42165,Petrol,30,56.5,1.4,12995
audi,A3,2019,Semi-Auto,3036,Petrol,145,34.5,2.0,31795
audi,A4,2019,Semi-Auto,2703,Diesel,145,40.9,3.0,39995
audi,Q7,2016,Automatic,41032,Diesel,300,39.2,4.0,48995
audi,A3,2018,Manual,8545,Diesel,145,53.3,1.6,21495
audi,A3,2016,Manual,30287,Petrol,20,60.1,1.4,13498
audi,A3,2016,Manual,1893,Petrol,20,60.1,1.4,14998
audi,A4,2017,Manual,6896,Petrol,145,52.3,1.4,16998
audi,TT,2016,Manual,34084,Diesel,30,62.8,2.0,15498
audi,A4,2017,Semi-Auto,84222,Diesel,20,68.9,2.0,13985
audi,A3,2015,Manual,68428,Diesel,0,83.1,1.6,10385
audi,Q5,2018,Semi-Auto,20283,Petrol,150,34.0,3.0,37500
audi,A4,2016,Manual,56235,Diesel,0,74.3,2.0,11500
audi,A8,2017,Semi-Auto,37492,Diesel,205,47.1,3.0,24500
audi,Q5,2015,Semi-Auto,66959,Diesel,265,41.5,3.0,21500
audi,Q5,2014,Manual,46622,Diesel,205,47.9,2.0,16000
audi,A6,2013,Semi-Auto,40003,Diesel,145,56.5,2.0,11995
audi,Q5,2018,Semi-Auto,20300,Petrol,145,34.0,3.0,38900
audi,A5,2019,Semi-Auto,50,Petrol,145,40.4,2.0,24498
audi,Q2,2016,Manual,23426,Petrol,125,50.4,1.4,19995
audi,A3,2015,Semi-Auto,46465,Petrol,30,54.3,1.4,14995
audi,Q5,2018,Semi-Auto,14600,Diesel,145,55.4,2.0,29995
audi,A1,2019,Manual,3232,Petrol,145,50.4,1.0,23995
audi,A1,2017,Manual,16086,Petrol,30,55.4,1.4,15995
audi,A1,2017,Manual,15981,Petrol,145,57.6,1.4,13995
audi,A7,2018,Semi-Auto,6850,Diesel,145,38.2,3.0,38995
audi,A3,2017,Manual,16668,Diesel,145,70.6,1.6,18995
audi,A7,2018,Semi-Auto,13082,Petrol,145,39.8,3.0,35995
audi,A3,2019,Semi-Auto,10522,Petrol,145,43.5,1.5,18995
audi,A3,2018,Manual,12795,Petrol,145,47.1,1.0,19995
audi,Q5,2018,Automatic,8250,Diesel,145,38.2,2.0,34995
audi,Q2,2019,Automatic,5859,Diesel,145,47.9,1.6,23995
audi,A4,2019,Automatic,8235,Diesel,145,44.1,2.0,37995
audi,Q3,2019,Manual,5356,Diesel,145,40.9,2.0,35995
audi,A6,2019,Automatic,5565,Diesel,145,47.9,2.0,34995
audi,A4,2017,Manual,13122,Petrol,145,52.3,1.4,16498
audi,Q2,2019,Manual,2940,Petrol,145,39.2,1.5,26495
audi,Q5,2016,Semi-Auto,26500,Diesel,200,47.1,2.0,21995
audi,A8,2020,Semi-Auto,1100,Diesel,145,40.4,3.0,52995
audi,Q5,2018,Semi-Auto,24408,Petrol,145,40.4,2.0,30995
audi,RS4,2020,Semi-Auto,2200,Petrol,145,28.8,2.9,69995
audi,A7,2020,Semi-Auto,500,Diesel,145,38.7,3.0,51995
audi,A4,2016,Semi-Auto,47600,Diesel,145,56.5,2.0,21995
audi,A3,2018,Automatic,17252,Petrol,145,56.5,1.5,22995
audi,A5,2017,Semi-Auto,49287,Diesel,145,62.8,2.0,19945
audi,A5,2017,Semi-Auto,47446,Diesel,145,62.8,2.0,22945
audi,A5,2017,Semi-Auto,14589,Diesel,30,65.7,2.0,22990
audi,A4,2016,Manual,41279,Diesel,0,74.3,2.0,13995
audi,Q7,2018,Automatic,3893,Diesel,145,39.2,4.0,60995
audi,A8,2017,Automatic,3338,Diesel,145,50.4,3.0,38995
audi,Q5,2018,Automatic,4286,Petrol,145,34.0,3.0,42995
audi,Q5,2018,Automatic,22913,Diesel,145,56.5,2.0,28995
audi,Q5,2019,Semi-Auto,4125,Diesel,145,38.2,2.0,36995
audi,Q3,2019,Semi-Auto,4000,Petrol,145,31.7,2.0,34995
audi,Q5,2019,Semi-Auto,5123,Diesel,145,38.2,2.0,38495
audi,A4,2019,Automatic,5000,Diesel,145,40.9,3.0,43495
audi,A5,2019,Automatic,6500,Diesel,145,46.3,2.0,34995
audi,Q5,2017,Semi-Auto,29832,Petrol,145,34.0,3.0,35995
audi,Q2,2017,Manual,11125,Petrol,125,50.4,1.4,21495
audi,Q5,2019,Automatic,11565,Diesel,145,38.2,2.0,36995
audi,A3,2019,Automatic,10434,Petrol,145,42.2,1.5,22995
audi,A3,2016,Manual,61332,Diesel,20,68.9,2.0,11990
audi,A1,2016,Manual,22669,Petrol,30,57.6,1.4,11498
audi,Q3,2016,Manual,14419,Diesel,145,52.3,2.0,19498
audi,A1,2015,Manual,37458,Petrol,30,55.4,1.4,10698
audi,A1,2014,Manual,23015,Petrol,20,60.1,1.4,11998
audi,A6,2016,Semi-Auto,26784,Diesel,150,54.3,2.0,22500
audi,Q5,2019,Automatic,7256,Diesel,145,38.2,2.0,35995
audi,TT,2016,Manual,24256,Petrol,145,47.1,1.8,17995
audi,A4,2018,Semi-Auto,11047,Diesel,145,56.5,2.0,28995
audi,A4,2017,Semi-Auto,19444,Diesel,125,57.6,2.0,22995
audi,Q3,2017,Manual,30123,Petrol,125,51.4,1.4,17995
audi,A4,2019,Manual,7422,Petrol,145,39.2,2.0,25995
audi,A4,2016,Automatic,40688,Petrol,160,42.8,2.0,24495
audi,Q3,2019,Semi-Auto,5454,Petrol,145,30.7,2.0,38995
audi,A3,2019,Manual,12785,Petrol,145,42.8,1.5,19995
audi,A6,2019,Automatic,7486,Diesel,145,39.2,3.0,42995
audi,A5,2019,Automatic,9256,Diesel,145,45.6,2.0,36995
audi,A4,2019,Automatic,13690,Diesel,145,47.9,2.0,29995
audi,Q3,2016,Semi-Auto,25125,Diesel,160,50.4,2.0,20495
audi,Q5,2019,Automatic,6400,Diesel,145,38.2,2.0,34995
audi,A3,2019,Manual,3265,Petrol,145,47.1,1.0,19495
audi,Q3,2017,Semi-Auto,17680,Petrol,145,42.2,2.0,22995
audi,A1,2016,Manual,38502,Petrol,30,57.6,1.4,11995
audi,A1,2016,Manual,36276,Petrol,30,55.4,1.4,12995
audi,Q7,2017,Automatic,23437,Diesel,300,39.2,4.0,49995
audi,Q5,2017,Semi-Auto,20364,Diesel,145,56.5,2.0,25995
audi,A1,2016,Manual,22606,Petrol,30,57.6,1.4,11995
audi,A4,2020,Semi-Auto,100,Petrol,150,39.2,2.0,29995
audi,RS4,2019,Semi-Auto,8503,Diesel,150,33.6,2.9,52995
audi,Q2,2019,Semi-Auto,1296,Petrol,150,34.5,2.0,28995
audi,A5,2016,Manual,26307,Diesel,125,60.1,2.0,16995
audi,Q7,2016,Semi-Auto,34685,Diesel,200,47.9,3.0,33995
audi,A5,2016,Manual,34728,Diesel,125,57.6,2.0,18995
audi,A1,2017,Manual,24427,Petrol,145,55.4,1.4,14995
audi,A1,2017,Manual,16763,Petrol,145,55.4,1.4,12995
audi,Q2,2017,Manual,38484,Petrol,145,55.4,1.0,15995
audi,Q7,2017,Semi-Auto,16837,Diesel,145,39.2,4.0,52995
audi,Q2,2017,Automatic,33523,Diesel,145,58.9,2.0,19995
audi,A4,2017,Manual,6402,Petrol,145,52.3,1.4,17298
audi,A4,2016,Manual,21944,Petrol,125,49.6,2.0,15998
audi,TT,2015,Manual,19383,Petrol,165,46.3,2.0,16498
audi,A6,2019,Semi-Auto,19118,Diesel,145,47.9,2.0,25998
audi,Q3,2019,Semi-Auto,4436,Petrol,150,32.1,2.0,38995
audi,Q8,2019,Semi-Auto,5978,Diesel,150,30.7,4.0,83995
audi,A1,2019,Manual,2235,Petrol,150,49.6,1.0,19995
audi,Q3,2016,Semi-Auto,52496,Diesel,160,50.4,2.0,16995
audi,A6,2016,Automatic,52255,Diesel,30,61.4,2.0,18350
audi,A3,2018,Manual,19686,Diesel,145,68.9,1.6,15590
audi,Q7,2016,Semi-Auto,26705,Diesel,200,47.9,3.0,12500
audi,A1,2016,Manual,26705,Petrol,30,58.9,1.4,12500
audi,A1,2018,Manual,18120,Petrol,145,57.7,1.4,12500
audi,Q3,2016,Semi-Auto,11966,Petrol,145,47.9,1.4,18000
audi,A3,2016,Manual,34728,Petrol,30,57.6,1.4,14500
audi,A3,2018,Semi-Auto,30547,Diesel,145,70.6,1.6,16995
audi,A3,2015,Manual,72406,Diesel,20,68.9,2.0,13795
audi,A6,2017,Semi-Auto,52822,Diesel,145,64.2,2.0,19995
audi,A6,2015,Semi-Auto,70228,Diesel,145,54.3,3.0,18990
audi,A3,2017,Manual,21637,Diesel,20,67.3,2.0,15795
audi,Q3,2014,Manual,52006,Diesel,145,54.3,2.0,12595
audi,Q3,2016,Semi-Auto,28994,Diesel,160,50.4,2.0,20495
audi,A6,2018,Manual,30,Diesel,145,39.2,3.0,37995
audi,Q5,2019,Automatic,7093,Diesel,145,38.2,2.0,35995
audi,Q2,2020,Semi-Auto,1934,Petrol,145,32.5,2.0,35495
audi,A4,2019,Semi-Auto,4708,Diesel,145,49.6,2.0,28995
audi,Q3,2019,Automatic,4304,Diesel,145,37.7,2.0,38995
audi,Q2,2017,Manual,9256,Petrol,145,52.3,1.4,19495
audi,Q3,2018,Automatic,11403,Petrol,145,38.2,1.5,27995
audi,A1,2019,Semi-Auto,1952,Petrol,145,44.1,1.0,23995
audi,A6,2019,Semi-Auto,8060,Diesel,145,37.7,3.0,41995
audi,A6,2018,Semi-Auto,7415,Diesel,145,47.9,2.0,31700
audi,A8,2018,Automatic,9756,Petrol,145,37.7,3.0,42000
audi,A5,2018,Automatic,9102,Diesel,145,51.4,3.0,33500
audi,Q5,2018,Automatic,6002,Diesel,145,38.2,2.0,31000
audi,Q7,2018,Automatic,6591,Diesel,145,33.2,3.0,45000
audi,Q2,2019,Manual,1000,Diesel,145,49.6,1.6,22495
audi,A3,2019,Automatic,5450,Petrol,145,44.8,1.5,21995
audi,Q2,2019,Automatic,1000,Diesel,145,46.3,2.0,29809
audi,A5,2019,Automatic,1000,Petrol,145,40.4,2.0,31995
audi,A4,2016,Manual,23596,Petrol,145,48.7,2.0,18000
audi,Q7,2018,Automatic,11719,Diesel,145,39.2,4.0,55500
audi,Q5,2019,Automatic,3185,Diesel,145,39.2,2.0,31500
audi,Q5,2019,Automatic,8744,Diesel,145,39.2,2.0,30995
audi,A6,2019,Automatic,238,Diesel,145,47.9,2.0,32250
audi,A5,2019,Automatic,4693,Diesel,145,47.1,2.0,31695
audi,Q3,2016,Manual,28186,Diesel,145,52.3,2.0,19000
audi,Q3,2016,Semi-Auto,37000,Diesel,145,54.3,2.0,16995
audi,A1,2017,Manual,13555,Petrol,30,55.4,1.4,14695
audi,Q5,2016,Semi-Auto,31031,Diesel,235,42.2,3.0,31495
audi,Q3,2016,Manual,34500,Diesel,160,49.6,2.0,17395
audi,Q5,2019,Semi-Auto,6412,Diesel,145,39.2,2.0,33995
audi,A3,2017,Manual,14500,Petrol,20,60.1,1.4,17500
audi,A1,2017,Manual,24857,Diesel,0,76.3,1.6,11495
audi,A6,2019,Automatic,2394,Diesel,145,50.4,2.0,32494
audi,Q5,2019,Automatic,1000,Diesel,145,39.2,2.0,36202
audi,Q5,2019,Automatic,1000,Diesel,145,38.2,2.0,37395
audi,A6,2019,Automatic,1000,Diesel,145,50.4,2.0,31000
audi,A8,2018,Automatic,10296,Diesel,145,50.4,3.0,37000
audi,A3,2018,Automatic,6629,Petrol,145,42.2,1.5,20000
audi,A4,2019,Manual,6768,Diesel,145,74.3,2.0,26495
audi,A4,2019,Automatic,5363,Petrol,145,39.8,2.0,23995
audi,A7,2019,Automatic,4288,Diesel,145,38.2,3.0,42500
audi,A3,2014,Semi-Auto,88130,Diesel,30,64.2,2.0,7898
audi,Q7,2017,Automatic,17927,Diesel,145,39.2,4.0,50000
audi,A5,2019,Semi-Auto,6452,Petrol,145,40.4,2.0,29000
audi,A7,2019,Automatic,6112,Diesel,145,38.7,3.0,41495
audi,A4,2019,Semi-Auto,7447,Diesel,145,47.9,2.0,25995
audi,Q5,2019,Automatic,4326,Diesel,145,38.2,2.0,35995
audi,Q7,2019,Automatic,5558,Diesel,145,33.6,3.0,49995
audi,A6,2019,Automatic,2408,Diesel,145,50.4,2.0,31500
audi,Q2,2019,Manual,4430,Petrol,145,40.9,1.5,23995
audi,Q2,2019,Manual,1000,Diesel,145,49.6,1.6,23374
audi,Q2,2019,Manual,1000,Diesel,145,49.6,1.6,22495
audi,A1,2016,Manual,8000,Petrol,0,67.3,1.0,11495
audi,A4,2017,Semi-Auto,29885,Diesel,30,65.7,2.0,19995
audi,A3,2017,Manual,14160,Diesel,145,68.9,1.6,17695
audi,A5,2019,Semi-Auto,21480,Diesel,145,48.7,2.0,27995
audi,A6,2019,Automatic,6606,Diesel,145,36.2,3.0,46000
audi,Q3,2017,Semi-Auto,12147,Petrol,145,40.4,2.0,23998
audi,A3,2017,Manual,29998,Petrol,20,61.4,1.4,12798
audi,Q3,2016,Semi-Auto,22168,Petrol,145,47.9,1.4,17698
audi,A1,2016,Manual,24242,Petrol,0,67.3,1.0,10998
audi,A3,2017,Semi-Auto,18389,Petrol,145,57.7,1.5,19698
